gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PRPS1,18.569878588391,0.00949866723089933,0.162428858395534,0.0584789385625608,0.953367138372223,NA
PRPS2,8.26151558494267,0.0440523283960069,0.176578311454004,0.249477571924125,0.802991387560886,NA
PRPSAP1,15.524788155802,0.0547484598186456,0.166614257088557,0.328594087776933,0.742462517414484,NA
PRPSAP2,21.0853819774701,-0.0232330417799043,0.162633182593341,-0.142855482561623,0.886404317642521,NA
PRR11,17.2734364428645,0.305911536609377,0.163632450523023,1.86950409672155,0.0615527142099694,NA
PRR12,0.832807316802791,-0.0262411632732985,0.100162567860365,-0.261985728140286,0.793332445302322,NA
PRR14,3.05634636055319,-0.319183974023446,0.158385313884704,-2.01523718452706,0.0438798031040467,NA
PRR16,0.1698538952226,-0.00394300214355293,0.042230693689239,-0.0933681594853286,0.92561108504179,NA
PRR23A,1.29166054209583,0.00545130965845212,0.125730468216336,0.0433571093449872,0.96541686731176,NA
PRR23C,2.08975364985278,0.0314170728793668,0.149833035520997,0.209680547217934,0.833917009101083,NA
PRR24,1.26616656469692,0.0288939288049772,0.127405552815114,0.226787044728788,0.820589338064607,NA
PRR26,0.0259084124662731,0,0.0336427696786416,0,1,NA
PRR3,5.57537896423218,-0.150447171259372,0.174805525845234,-0.860654550432072,0.389428331977769,NA
PRR4,0.0500711760413781,-0.00248888887186448,0.0336427696786416,-0.0739799040221287,0.941026375702775,NA
PRR5,1.71621300966976,-0.120689651386858,0.13702819025525,-0.88076512695703,0.378444958450218,NA
PRR5L,2.6985654573071,0.0311521904570599,0.152756342217584,0.203933859667097,0.838405184867929,NA
PRR7,0.574555664506957,0.086099573559969,0.0869038033240481,0.990745747213384,0.321809746731821,NA
PRR7-AS1,3.05932829371559,0.12397128890785,0.162676014500752,0.762074785814702,0.446015370585186,NA
PRRC2A,2.54039883194798,-0.123843677432755,0.154384386291336,-0.8021774766721,0.422450303164089,NA
PRRC2B,23.6047219650817,0.210950340504174,0.16042933488192,1.31491127018285,0.188539724598469,NA
PRRG1,0.267878533931152,-0.0316938170521647,0.0534282328009583,-0.593203544093193,0.55304494107933,NA
PRRG2,2.00556283788576,0.0875682674528279,0.144251457672409,0.607052912086982,0.543815798141253,NA
PRRG4,8.24995466328359,0.173006696063012,0.176566769629912,0.979837239054877,0.327166466954766,NA
PRRT1,0.178782456243868,-0.0047950343541569,0.0464964228988374,-0.103126951606352,0.917862214771465,NA
PRRT2,1.56980300064243,0.155722462175132,0.128967280513216,1.20745712831538,0.227256146016983,NA
PRRT3,2.87836816835528,0.19437123543227,0.157995902528239,1.23022959660317,0.218611139759134,NA
PRRT3-AS1,0.0615243490231229,0,0.0336427696786416,0,1,NA
PRSS1,0.300547346803918,0.0110923419370999,0.054840517503091,0.202265449746616,0.839709208818989,NA
PRSS12,0.524631721701201,-0.0141984631342341,0.083324687890205,-0.170399235733629,0.864696173149182,NA
PRSS16,0.463316716467769,0.0380753657596392,0.0725563537161456,0.524769559239392,0.59974339533025,NA
