baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CREG1,78.6818680809658,0.285902715702897,0.119476500167534,2.39296192390967,0.0167129754089211,0.338776528559211
CHMP4A,126.011798018432,-0.257217191137655,0.107827874927129,-2.38544245921089,0.0170585907460997,0.342694903381467
RARS2,49.0212819371155,-0.332067069644797,0.139124570277527,-2.38683267076682,0.0169942242018524,0.342694903381467
RIOK1,41.1229515753272,-0.350232160669427,0.147349771220622,-2.37687617543046,0.0174599481712594,0.344604240222225
SNX11,23.8563634843939,-0.374297223145991,0.157420892020327,-2.37768455217277,0.0174217225492103,0.344604240222225
TLE3,41.3167055508282,0.374724016357464,0.157584196035443,2.3779289153665,0.0174101818269713,0.344604240222225
TNFRSF1B,219.011048059616,0.247554931262757,0.103998544655139,2.3803691877002,0.0172953005037857,0.344604240222225
ACTL6A,42.1512763943908,-0.353345294505109,0.149164495975873,-2.368829741913,0.0178444658583191,0.34499089212696
CCNY,78.9101004540854,0.27871231662396,0.117677164449958,2.36844861045646,0.017862861747907,0.34499089212696
CX3CR1,187.453320721567,-0.415068453694708,0.175068222745739,-2.37089545541075,0.0177450495602143,0.34499089212696
SPTLC1,100.710325311676,-0.284033057903371,0.119737807872017,-2.37212508689788,0.0176861019990366,0.34499089212696
ZNF527,31.9694038190101,0.40033010448733,0.168898968526217,2.37023415821032,0.0177768227657414,0.34499089212696
ABRACL,451.340502721108,-0.212118042123551,0.0897720092942197,-2.36285278441694,0.0181348718707145,0.34661179429373
C6orf211,91.6093331363024,-0.32373557870064,0.137060553043948,-2.36198943832391,0.0181771600535483,0.34661179429373
KIAA1551,179.733097336013,-0.253126609077832,0.1073095574067,-2.3588449639997,0.0183319126759795,0.34661179429373
SLC9A3R1,28.0475338194607,0.367030892596466,0.155468109350621,2.36081144956048,0.0182349992513858,0.34661179429373
SLFN11,52.2565358664496,-0.336052140922365,0.142414156388454,-2.35968213725705,0.0182905996612428,0.34661179429373
ACTR1A,83.5006001936854,-0.277531157568629,0.118467069555396,-2.34268610349016,0.0191454830309708,0.350746855363057
APOBR,122.459332947936,-0.335329198138788,0.144271124518749,-2.32429877605348,0.0201094863741486,0.350746855363057
CASP8AP2,48.6736149722639,-0.3258588177669,0.140142892922492,-2.3251897472041,0.0200618163440629,0.350746855363057
CPT1A,45.3717214572622,0.324646451807927,0.13953120532067,2.32669424063117,0.0199815446135184,0.350746855363057
DCAF13,47.7544728244785,-0.319152405854649,0.137291491452728,-2.32463354048811,0.0200915637414325,0.350746855363057
DMXL2,99.6814428796837,0.300419634017276,0.128346771439476,2.34068711388617,0.0192482905446975,0.350746855363057
EIF3F,103.924757598708,0.286480062313172,0.122965373159535,2.32976207002188,0.0198187299108154,0.350746855363057
EZR,191.354119396529,-0.317410331132563,0.136022903657295,-2.33350650955273,0.0196215770767719,0.350746855363057
GART,28.6101803502423,-0.362798363805367,0.155582359379927,-2.33187339008933,0.0197073527284298,0.350746855363057
GIMAP4,579.460285081799,-0.397422573062912,0.170297439588752,-2.33369670162182,0.0196116089280813,0.350746855363057
